return_id,order_id,return_date,return_reason,refund_amount
R0002596,O00060941,2025-11-28,Customer Changed Mind,282.0
R0002597,O00036792,2025-11-08,Damaged Product,145.45
R0002598,O00215477,2026-08-16,Damaged Product,120.36
R0002599,O00275999,2026-05-05,Damaged Product,204.4
R0002600,O00215804,2025-12-05,Damaged Product,330.91
R0002601,O00129195,2026-08-17,Wrong Item,380.83
R0002602,O00458069,2025-10-03,Customer Changed Mind,343.84
R0002603,O00360463,2026-06-23,Wrong Item,411.48
R0002604,O00127309,2025-08-28,Customer Changed Mind,319.53
R0002605,O00059042,2026-04-13,Customer Changed Mind,212.68
R0002606,O00022833,2025-08-29,Customer Changed Mind,139.89
R0002607,O00081987,2026-08-02,Wrong Item,118.81
R0002608,O00292755,2026-06-16,Customer Changed Mind,239.77
R0002609,O00362867,2026-02-09,Damaged Product,447.26
R0002610,O00139196,2026-07-06,Damaged Product,247.84
R0002611,O00371167,2025-10-25,Customer Changed Mind,289.81
R0002612,O00172277,2026-03-11,Customer Changed Mind,24.87
R0002613,O00289915,2026-02-08,Customer Changed Mind,333.91
R0002614,O00063264,2026-08-24,Late Delivery,81.38
R0002615,O00093183,2025-11-17,Customer Changed Mind,216.8
R0002616,O00373356,2026-04-13,Late Delivery,132.35
R0002617,O00225196,2025-11-04,Wrong Item,31.42
R0002618,O00106898,2025-11-03,Wrong Item,422.54
R0002619,O00103961,2025-10-14,Late Delivery,157.76
R0002620,O00236797,2026-03-04,Wrong Item,176.97
R0002621,O00291831,2026-04-08,Customer Changed Mind,327.17
R0002622,O00199081,2025-11-06,Damaged Product,405.85
R0002623,O00022715,2026-02-07,Late Delivery,290.56
R0002624,O00459034,2025-10-05,Wrong Item,204.12
R0002625,O00158633,2025-09-08,Customer Changed Mind,438.98
R0002626,O00009713,2025-09-02,Customer Changed Mind,480.53
R0002627,O00436406,2026-02-23,Wrong Item,246.47
R0002628,O00393672,2026-08-12,Damaged Product,382.89
R0002629,O00209107,2026-01-08,Customer Changed Mind,486.75
R0002630,O00135773,2026-08-14,Customer Changed Mind,119.57
R0002631,O00117035,2026-07-30,Customer Changed Mind,344.62
R0002632,O00248829,2026-02-05,Customer Changed Mind,163.94
R0002633,O00177583,2026-06-26,Customer Changed Mind,208.09
R0002634,O00080837,2025-12-23,Damaged Product,474.2
R0002635,O00337991,2025-11-28,Late Delivery,214.95
R0002636,O00207600,2026-01-28,Late Delivery,373.51
R0002637,O00142481,2026-03-25,Customer Changed Mind,227.82
R0002638,O00079784,2025-10-03,Customer Changed Mind,374.38
R0002639,O00289600,2026-05-09,Wrong Item,331.91
R0002640,O00045327,2026-03-12,Damaged Product,306.51
R0002641,O00492823,2026-02-23,Wrong Item,178.38
R0002642,O00267050,2025-12-07,Customer Changed Mind,321.04
R0002643,O00228982,2026-04-26,Damaged Product,147.16
R0002644,O00293279,2026-07-13,Damaged Product,99.0
R0002645,O00157671,2026-06-13,Customer Changed Mind,114.7
R0002646,O00356737,2026-06-03,Late Delivery,456.93
R0002647,O00298455,2026-07-20,Late Delivery,200.78
R0002648,O00011428,2025-12-10,Wrong Item,147.07
R0002649,O00047671,2026-07-22,Damaged Product,285.56
R0002650,O00238006,2026-02-12,Damaged Product,56.54
R0002651,O00097171,2025-10-26,Late Delivery,174.75
R0002652,O00225960,2026-05-31,Damaged Product,433.22
R0002653,O00316536,2026-05-31,Wrong Item,493.86
R0002654,O00246936,2026-08-06,Late Delivery,190.59
R0002655,O00326117,2025-12-05,Damaged Product,303.74
R0002656,O00418582,2025-09-02,Customer Changed Mind,92.04
R0002657,O00470554,2026-08-21,Wrong Item,394.28
R0002658,O00085669,2026-04-03,Wrong Item,22.2
R0002659,O00300029,2026-08-04,Wrong Item,419.61
R0002660,O00376885,2025-08-25,Damaged Product,61.54
R0002661,O00391885,2025-11-17,Customer Changed Mind,106.93
R0002662,O00395353,2026-02-11,Wrong Item,250.75
R0002663,O00028674,2026-03-26,Wrong Item,303.68
R0002664,O00197584,2026-03-07,Wrong Item,269.9
R0002665,O00396759,2026-05-13,Damaged Product,385.73
R0002666,O00499089,2026-06-02,Late Delivery,112.95
R0002667,O00429597,2026-07-05,Wrong Item,279.2
R0002668,O00010273,2026-05-02,Customer Changed Mind,350.42
R0002669,O00372274,2025-09-14,Late Delivery,156.17
R0002670,O00358421,2025-10-20,Late Delivery,14.36
R0002671,O00448809,2025-12-09,Damaged Product,111.16
R0002672,O00360301,2026-06-13,Customer Changed Mind,63.93
R0002673,O00148205,2026-03-10,Wrong Item,91.84
R0002674,O00029546,2025-12-19,Customer Changed Mind,17.47
R0002675,O00477512,2025-09-14,Wrong Item,63.2
R0002676,O00083135,2025-12-23,Wrong Item,154.09
R0002677,O00468468,2025-12-10,Damaged Product,221.96
R0002678,O00198081,2026-07-11,Wrong Item,109.11
R0002679,O00286954,2026-05-02,Late Delivery,301.91
R0002680,O00416529,2025-09-16,Customer Changed Mind,200.62
R0002681,O00320225,2026-03-17,Late Delivery,92.55
R0002682,O00087040,2025-10-01,Late Delivery,184.31
R0002683,O00101653,2026-08-12,Damaged Product,153.43
R0002684,O00020186,2026-01-01,Damaged Product,94.53
R0002685,O00250439,2025-09-01,Customer Changed Mind,230.46
R0002686,O00252094,2026-03-23,Damaged Product,294.98
R0002687,O00246570,2025-12-26,Wrong Item,497.15
R0002688,O00265914,2026-02-14,Late Delivery,76.75
R0002689,O00107488,2026-06-21,Damaged Product,437.07
R0002690,O00033533,2026-05-03,Damaged Product,378.53
R0002691,O00170339,2025-09-22,Late Delivery,251.45
R0002692,O00030389,2025-12-09,Late Delivery,101.57
R0002693,O00389604,2026-08-23,Late Delivery,178.65
R0002694,O00258272,2025-12-31,Late Delivery,181.12
R0002695,O00243196,2026-07-28,Late Delivery,93.18
R0002696,O00182020,2025-09-07,Wrong Item,78.79
R0002697,O00245403,2026-06-27,Wrong Item,126.35
R0002698,O00134338,2026-04-21,Wrong Item,422.75
R0002699,O00410968,2026-02-08,Customer Changed Mind,285.24
R0002700,O00061354,2026-06-23,Damaged Product,150.36
R0002701,O00185788,2025-08-29,Damaged Product,431.25
R0002702,O00043204,2025-12-17,Customer Changed Mind,490.14
R0002703,O00404016,2026-04-26,Customer Changed Mind,219.39
R0002704,O00116094,2025-12-12,Wrong Item,441.2
R0002705,O00473218,2025-12-24,Wrong Item,331.2
R0002706,O00075853,2026-07-01,Late Delivery,374.54
R0002707,O00315262,2026-07-10,Wrong Item,390.43
R0002708,O00188768,2026-03-31,Late Delivery,98.18
R0002709,O00405111,2025-11-20,Wrong Item,28.28
R0002710,O00286960,2026-05-23,Damaged Product,193.5
R0002711,O00305011,2025-12-31,Late Delivery,232.36
R0002712,O00484315,2026-06-30,Wrong Item,32.78
R0002713,O00493225,2026-07-17,Damaged Product,128.28
R0002714,O00116452,2026-06-01,Damaged Product,223.26
R0002715,O00415621,2025-08-26,Customer Changed Mind,240.23
R0002716,O00219607,2025-10-31,Damaged Product,425.5
R0002717,O00274588,2025-11-02,Wrong Item,484.73
R0002718,O00181522,2026-08-07,Customer Changed Mind,266.16
R0002719,O00160508,2026-07-06,Customer Changed Mind,162.0
R0002720,O00436825,2026-07-21,Customer Changed Mind,411.66
R0002721,O00307826,2026-02-05,Customer Changed Mind,121.25
R0002722,O00180909,2026-08-19,Late Delivery,429.9
R0002723,O00123536,2026-04-13,Late Delivery,368.52
R0002724,O00237143,2026-04-20,Damaged Product,339.23
R0002725,O00436945,2026-01-18,Wrong Item,73.42
R0002726,O00385404,2026-07-13,Customer Changed Mind,34.46
R0002727,O00395632,2025-11-07,Damaged Product,73.55
R0002728,O00012680,2026-08-16,Customer Changed Mind,421.1
R0002729,O00465488,2025-08-26,Late Delivery,457.82
R0002730,O00400371,2025-10-12,Wrong Item,451.69
R0002731,O00049608,2026-07-12,Late Delivery,361.29
R0002732,O00436955,2025-12-10,Customer Changed Mind,489.54
R0002733,O00372652,2025-10-26,Wrong Item,58.07
R0002734,O00423150,2025-09-14,Late Delivery,493.36
R0002735,O00185069,2026-05-28,Wrong Item,73.95
R0002736,O00484547,2026-01-17,Wrong Item,201.75
R0002737,O00078669,2026-05-23,Wrong Item,494.1
R0002738,O00251770,2025-09-27,Damaged Product,463.24
R0002739,O00143959,2025-09-21,Customer Changed Mind,159.0
R0002740,O00050131,2026-05-05,Damaged Product,151.3
R0002741,O00169428,2025-09-01,Wrong Item,365.37
R0002742,O00069438,2026-07-15,Wrong Item,45.48
R0002743,O00168942,2026-01-21,Wrong Item,199.48
R0002744,O00204897,2026-04-13,Wrong Item,352.11
R0002745,O00084141,2025-08-28,Customer Changed Mind,447.89
R0002746,O00261385,2026-02-26,Customer Changed Mind,461.38
R0002747,O00107867,2026-07-28,Customer Changed Mind,417.72
R0002748,O00312302,2025-09-01,Wrong Item,201.86
R0002749,O00148565,2025-10-24,Customer Changed Mind,238.91
R0002750,O00357010,2026-01-02,Damaged Product,86.98
R0002751,O00010601,2026-01-08,Customer Changed Mind,426.07
R0002752,O00055993,2025-11-12,Customer Changed Mind,258.18
R0002753,O00233487,2025-08-26,Damaged Product,60.61
R0002754,O00129576,2026-02-12,Late Delivery,46.03
R0002755,O00308085,2026-02-15,Customer Changed Mind,147.74
R0002756,O00198812,2026-07-22,Damaged Product,171.61
R0002757,O00063968,2026-01-09,Damaged Product,493.59
R0002758,O00463498,2026-08-05,Wrong Item,30.9
R0002759,O00388951,2026-01-18,Late Delivery,363.28
R0002760,O00288895,2026-06-14,Damaged Product,221.51
R0002761,O00330725,2025-12-11,Late Delivery,250.71
R0002762,O00221049,2025-09-10,Late Delivery,231.18
R0002763,O00192705,2026-05-31,Wrong Item,476.31
R0002764,O00478391,2026-05-15,Wrong Item,107.03
R0002765,O00064211,2026-07-09,Damaged Product,79.93
R0002766,O00106867,2026-03-06,Damaged Product,469.07
R0002767,O00109971,2025-12-08,Late Delivery,264.86
R0002768,O00193445,2026-04-28,Late Delivery,66.24
R0002769,O00189243,2026-03-13,Customer Changed Mind,252.03
R0002770,O00382782,2026-03-17,Damaged Product,345.97
R0002771,O00186046,2025-09-22,Wrong Item,352.89
R0002772,O00400489,2025-10-24,Customer Changed Mind,237.7
R0002773,O00179966,2026-08-16,Wrong Item,71.41
R0002774,O00149978,2025-12-13,Damaged Product,275.86
R0002775,O00262838,2026-02-18,Late Delivery,92.21
R0002776,O00456113,2025-09-12,Late Delivery,269.27
R0002777,O00197502,2026-06-24,Wrong Item,97.94
R0002778,O00060911,2026-05-31,Customer Changed Mind,126.27
R0002779,O00465821,2026-08-06,Damaged Product,243.24
R0002780,O00018333,2026-07-06,Wrong Item,13.87
R0002781,O00160149,2026-01-03,Wrong Item,36.35
R0002782,O00258319,2026-02-13,Damaged Product,436.97
R0002783,O00383797,2025-12-11,Wrong Item,37.61
R0002784,O00270940,2026-05-17,Damaged Product,401.85
R0002785,O00030693,2025-11-08,Customer Changed Mind,178.88
R0002786,O00269525,2026-03-23,Customer Changed Mind,87.36
R0002787,O00293648,2026-07-12,Late Delivery,301.22
R0002788,O00197835,2026-08-17,Damaged Product,121.26
R0002789,O00170110,2025-12-24,Damaged Product,287.01
R0002790,O00071856,2026-03-04,Wrong Item,320.71
R0002791,O00178683,2026-04-18,Late Delivery,490.92
R0002792,O00033895,2026-08-05,Late Delivery,143.46
R0002793,O00105684,2026-05-21,Wrong Item,23.73
R0002794,O00333385,2025-09-25,Late Delivery,54.72
R0002795,O00320445,2025-10-20,Wrong Item,305.66
R0002796,O00331261,2025-10-07,Customer Changed Mind,443.87
R0002797,O00133720,2026-05-09,Wrong Item,246.07
R0002798,O00375326,2025-11-10,Damaged Product,355.33
R0002799,O00259185,2025-10-13,Customer Changed Mind,286.96
R0002800,O00040780,2026-05-27,Wrong Item,186.93
R0002801,O00334938,2026-05-22,Customer Changed Mind,178.44
R0002802,O00167717,2026-08-12,Wrong Item,403.93
R0002803,O00340689,2026-02-18,Damaged Product,394.4
R0002804,O00187531,2025-10-10,Damaged Product,88.95
R0002805,O00470821,2025-12-04,Damaged Product,366.47
R0002806,O00211634,2026-08-16,Wrong Item,383.46
R0002807,O00283531,2026-05-02,Customer Changed Mind,280.14
R0002808,O00270642,2026-07-14,Wrong Item,483.41
R0002809,O00371336,2025-10-19,Late Delivery,171.43
R0002810,O00390699,2026-06-23,Customer Changed Mind,332.6
R0002811,O00460365,2025-09-09,Customer Changed Mind,237.41
R0002812,O00115650,2026-04-21,Late Delivery,386.51
R0002813,O00133802,2025-09-05,Wrong Item,333.51
R0002814,O00126300,2025-12-24,Customer Changed Mind,39.36
R0002815,O00000370,2026-07-19,Damaged Product,40.88
R0002816,O00230355,2026-06-19,Customer Changed Mind,11.33
R0002817,O00245487,2025-11-15,Customer Changed Mind,473.16
R0002818,O00288801,2026-07-04,Wrong Item,186.37
R0002819,O00128775,2026-06-21,Customer Changed Mind,223.04
R0002820,O00129017,2025-11-25,Customer Changed Mind,71.56
R0002821,O00337090,2026-07-02,Customer Changed Mind,400.62
R0002822,O00366262,2025-11-27,Late Delivery,257.33
R0002823,O00354803,2026-03-28,Customer Changed Mind,307.35
R0002824,O00019851,2026-06-30,Damaged Product,89.69
R0002825,O00441357,2026-03-15,Late Delivery,288.83
R0002826,O00172290,2025-09-25,Customer Changed Mind,79.22
R0002827,O00030062,2025-10-23,Customer Changed Mind,245.76
R0002828,O00193157,2026-05-05,Damaged Product,386.19
R0002829,O00083647,2026-05-29,Late Delivery,299.87
R0002830,O00413856,2026-01-06,Late Delivery,471.7
R0002831,O00044126,2026-05-12,Damaged Product,409.3
R0002832,O00199335,2025-10-25,Damaged Product,51.98
R0002833,O00467961,2026-01-30,Customer Changed Mind,382.26
R0002834,O00465576,2025-09-21,Late Delivery,466.29
R0002835,O00324535,2026-07-14,Customer Changed Mind,397.07
R0002836,O00259568,2026-04-21,Late Delivery,441.08
R0002837,O00161761,2025-11-23,Late Delivery,28.87
R0002838,O00014923,2025-12-31,Late Delivery,100.93
R0002839,O00493275,2026-01-04,Wrong Item,114.84
R0002840,O00356465,2026-08-20,Wrong Item,46.82
R0002841,O00289865,2026-04-23,Wrong Item,436.99
R0002842,O00068788,2026-01-11,Late Delivery,375.38
R0002843,O00198268,2025-09-30,Wrong Item,418.49
R0002844,O00265467,2026-02-07,Customer Changed Mind,279.83
R0002845,O00433172,2026-06-26,Damaged Product,162.8
R0002846,O00469982,2026-05-21,Damaged Product,356.9
R0002847,O00252666,2026-06-21,Wrong Item,197.84
R0002848,O00332002,2026-02-05,Customer Changed Mind,384.78
R0002849,O00023528,2026-05-13,Customer Changed Mind,493.72
R0002850,O00289385,2025-10-31,Late Delivery,315.49
R0002851,O00052120,2025-10-26,Customer Changed Mind,450.0
R0002852,O00177824,2025-11-20,Late Delivery,110.65
R0002853,O00372589,2026-08-17,Customer Changed Mind,469.98
R0002854,O00133850,2026-08-05,Wrong Item,59.8
R0002855,O00273422,2026-03-14,Wrong Item,93.99
R0002856,O00350716,2026-01-01,Customer Changed Mind,88.89
R0002857,O00050032,2025-09-03,Wrong Item,338.89
R0002858,O00017058,2025-11-04,Damaged Product,494.9
R0002859,O00442783,2025-12-01,Late Delivery,76.21
R0002860,O00056666,2026-05-28,Wrong Item,367.12
R0002861,O00228613,2025-09-09,Wrong Item,290.96
R0002862,O00114152,2026-05-08,Late Delivery,495.24
R0002863,O00289944,2025-10-07,Wrong Item,118.73
R0002864,O00258032,2026-08-15,Damaged Product,369.58
R0002865,O00094713,2025-12-28,Late Delivery,134.55
R0002866,O00111052,2026-03-07,Customer Changed Mind,471.89
R0002867,O00238942,2025-12-14,Wrong Item,241.92
R0002868,O00358068,2026-08-20,Damaged Product,461.57
R0002869,O00210298,2026-01-04,Late Delivery,459.72
R0002870,O00271549,2025-09-02,Wrong Item,413.77
R0002871,O00206112,2026-07-17,Wrong Item,348.16
R0002872,O00268399,2026-02-02,Customer Changed Mind,113.65
R0002873,O00253200,2026-05-26,Customer Changed Mind,386.78
R0002874,O00486942,2026-07-20,Late Delivery,139.34
R0002875,O00304437,2026-01-06,Late Delivery,84.26
R0002876,O00079297,2026-04-26,Customer Changed Mind,286.02
R0002877,O00351113,2025-09-15,Wrong Item,446.97
R0002878,O00285278,2026-07-22,Late Delivery,271.1
R0002879,O00304371,2026-03-26,Customer Changed Mind,299.91
R0002880,O00149128,2026-07-09,Customer Changed Mind,148.49
R0002881,O00345769,2026-01-11,Late Delivery,431.98
R0002882,O00286611,2026-04-19,Wrong Item,276.89
R0002883,O00347157,2026-06-21,Customer Changed Mind,377.52
R0002884,O00065966,2025-10-25,Wrong Item,120.78
R0002885,O00260916,2025-10-20,Wrong Item,137.56
R0002886,O00024259,2025-12-06,Damaged Product,274.23
R0002887,O00172772,2026-03-23,Wrong Item,369.22
R0002888,O00183971,2025-09-14,Wrong Item,281.74
R0002889,O00481521,2025-11-07,Wrong Item,184.33
R0002890,O00046979,2026-04-19,Customer Changed Mind,71.78
R0002891,O00309757,2026-02-28,Late Delivery,48.4
R0002892,O00453505,2026-04-17,Late Delivery,388.52
R0002893,O00160171,2026-01-25,Wrong Item,353.34
R0002894,O00345835,2025-11-20,Late Delivery,372.08
R0002895,O00035911,2026-04-20,Customer Changed Mind,354.82
R0002896,O00497678,2025-12-26,Damaged Product,284.88
R0002897,O00420372,2026-03-16,Wrong Item,384.57
R0002898,O00151824,2026-02-17,Wrong Item,204.23
R0002899,O00485373,2026-02-15,Customer Changed Mind,427.34
R0002900,O00459603,2025-09-01,Customer Changed Mind,404.26
R0002901,O00069288,2025-09-12,Late Delivery,232.24
R0002902,O00432997,2026-04-12,Late Delivery,439.65
R0002903,O00257266,2025-09-10,Wrong Item,263.69
R0002904,O00280404,2025-10-12,Late Delivery,100.7
R0002905,O00330035,2026-03-20,Customer Changed Mind,298.08
R0002906,O00124519,2025-09-01,Wrong Item,252.62
R0002907,O00135222,2026-05-05,Wrong Item,78.47
R0002908,O00199072,2025-11-16,Wrong Item,86.53
R0002909,O00074788,2026-02-16,Customer Changed Mind,106.17
R0002910,O00040755,2026-08-23,Wrong Item,62.19
R0002911,O00139131,2026-02-14,Wrong Item,353.75
R0002912,O00179756,2026-01-19,Late Delivery,492.63
R0002913,O00366324,2025-09-17,Late Delivery,206.34
R0002914,O00292516,2025-09-06,Wrong Item,416.83
R0002915,O00433703,2025-11-01,Customer Changed Mind,237.27
R0002916,O00284853,2025-11-01,Damaged Product,342.77
R0002917,O00309211,2026-05-10,Damaged Product,11.54
R0002918,O00366840,2026-06-17,Wrong Item,39.36
R0002919,O00205273,2025-09-12,Wrong Item,476.65
R0002920,O00361885,2025-10-04,Late Delivery,21.38
R0002921,O00073592,2026-05-28,Wrong Item,68.89
R0002922,O00485069,2026-06-04,Customer Changed Mind,358.05
R0002923,O00286472,2025-11-29,Late Delivery,61.6
R0002924,O00194831,2026-01-24,Customer Changed Mind,106.49
R0002925,O00093490,2025-12-09,Late Delivery,43.28
R0002926,O00443295,2026-06-21,Damaged Product,427.81
R0002927,O00015496,2026-06-10,Damaged Product,376.83
R0002928,O00068518,2026-03-15,Wrong Item,392.71
R0002929,O00460864,2026-01-05,Damaged Product,152.06
R0002930,O00228337,2026-03-23,Customer Changed Mind,307.97
R0002931,O00270532,2026-08-04,Damaged Product,212.4
R0002932,O00408544,2026-02-24,Wrong Item,100.37
R0002933,O00427277,2026-03-20,Customer Changed Mind,434.2
R0002934,O00252388,2026-08-22,Wrong Item,27.33
R0002935,O00004856,2026-07-09,Customer Changed Mind,453.3
R0002936,O00139376,2026-07-07,Late Delivery,453.37
R0002937,O00027414,2026-08-06,Wrong Item,304.77
R0002938,O00321318,2026-04-18,Wrong Item,215.49
R0002939,O00254559,2025-11-21,Late Delivery,79.42
R0002940,O00354973,2026-01-05,Damaged Product,105.91
R0002941,O00350859,2026-02-16,Late Delivery,175.91
R0002942,O00456336,2025-09-13,Late Delivery,239.64
R0002943,O00235542,2026-07-12,Wrong Item,261.13
R0002944,O00043607,2025-09-26,Customer Changed Mind,91.84
R0002945,O00313046,2025-10-22,Wrong Item,377.55
R0002946,O00450279,2025-11-30,Wrong Item,456.69
R0002947,O00492994,2026-05-15,Damaged Product,167.93
R0002948,O00395122,2026-06-08,Customer Changed Mind,156.23
R0002949,O00349475,2025-10-09,Damaged Product,474.77
R0002950,O00001199,2026-05-22,Damaged Product,439.48
R0002951,O00029711,2026-08-21,Late Delivery,169.55
R0002952,O00031187,2025-08-29,Damaged Product,119.22
R0002953,O00168892,2026-07-06,Late Delivery,37.77
R0002954,O00224661,2026-05-07,Late Delivery,125.55
R0002955,O00013449,2025-10-09,Customer Changed Mind,440.83
R0002956,O00034288,2025-11-20,Damaged Product,305.36
R0002957,O00063767,2026-04-05,Damaged Product,71.51
R0002958,O00461370,2026-05-11,Wrong Item,252.68
R0002959,O00137949,2025-10-26,Customer Changed Mind,10.22
R0002960,O00193765,2025-09-23,Late Delivery,285.0
R0002961,O00460673,2026-08-10,Damaged Product,58.47
R0002962,O00237834,2026-07-21,Damaged Product,411.73
R0002963,O00015847,2026-01-25,Wrong Item,341.28
R0002964,O00223539,2025-09-14,Damaged Product,357.93
R0002965,O00190133,2026-05-26,Wrong Item,272.54
R0002966,O00177158,2026-05-19,Damaged Product,156.77
R0002967,O00292365,2025-12-28,Wrong Item,369.35
R0002968,O00091990,2025-12-23,Late Delivery,495.25
R0002969,O00070406,2026-03-04,Damaged Product,129.72
